40.832903, 1.414283, 20
40.861076, 1.408660, 20
40.889081, 1.400232, 20
40.916864, 1.389131, 20
40.944374, 1.375494, 20
40.971563, 1.359459, 20
40.998386, 1.341163, 20
41.024801, 1.320742, 20
41.050767, 1.298325, 20
41.076248, 1.274039, 20
41.101208, 1.248002, 20
41.125615, 1.220331, 20
41.149437, 1.191132, 20
41.172648, 1.160510, 20
41.195219, 1.128559, 20
41.217126, 1.095373, 20
41.238347, 1.061035, 20
41.258860, 1.025627, 20
41.278644, 0.989225, 20
41.297682, 0.951899, 20
41.315956, 0.913715, 20
41.333451, 0.874738, 20
41.350152, 0.835025, 20
41.366044, 0.794632, 20
41.381116, 0.753612, 20
41.395357, 0.712013, 20
41.408754, 0.669882, 20
41.421300, 0.627264, 20
41.432984, 0.584200, 20
41.443798, 0.540730, 20
41.453736, 0.496892, 20
41.462791, 0.452722, 20
41.470956, 0.408255, 20
41.478226, 0.363524, 20
41.484597, 0.318562, 20
41.490065, 0.273399, 20
41.494627, 0.228066, 20
41.498279, 0.182593, 20
41.501019, 0.137008, 20
41.502845, 0.091339, 20
41.503834, 0.049451, 20
41.504214, 0.018998, 20
41.504290, 0.003791, 20
41.504290, 0.000000, 20
